episode_id,match_id,competition_name,delay_seconds,delay_bin,initiation_event_type,turnover_event_type,counterpressing_team,possession_team,primary_cause,cause_description,intervening_events_count,turnover_link_quality,latency_valid
3893805_p41_70eac9be,3893805,Women's World Cup,6.79,6.0-8.0 sec,Pass,Pass,Japan Women's,Japan Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893805_p73_e7390fa2,3893805,Women's World Cup,6.724,6.0-8.0 sec,Pass,Ball Receipt*,Japan Women's,Japan Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3893805_p78_a611951e,3893805,Women's World Cup,7.438,6.0-8.0 sec,Interception,Pass,Japan Women's,Japan Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893805_p97_d2dc4b92,3893805,Women's World Cup,5.994,5.0-6.0 sec,Pressure,Ball Recovery,Costa Rica Women's,Costa Rica Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3893805_p168_0d53603a,3893805,Women's World Cup,5.605,5.0-6.0 sec,Pressure,Goal Keeper,Costa Rica Women's,Costa Rica Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893805_p169_4b7b4d58,3893805,Women's World Cup,5.012,5.0-6.0 sec,Pressure,Clearance,Japan Women's,Japan Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893805_p187_5a2dc4ed,3893805,Women's World Cup,7.379,6.0-8.0 sec,Interception,Ball Receipt*,Costa Rica Women's,Costa Rica Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893798_p94_083846ee,3893798,Women's World Cup,6.927,6.0-8.0 sec,Pressure,Clearance,Jamaica Women's,France Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893798_p103_50e7729b,3893798,Women's World Cup,5.163,5.0-6.0 sec,Pass,Pass,Jamaica Women's,Jamaica Women's,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3893798_p110_2a07ebf6,3893798,Women's World Cup,7.662,6.0-8.0 sec,Interception,Ball Receipt*,Jamaica Women's,Jamaica Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893798_p142_4f5ad8ee,3893798,Women's World Cup,6.66,6.0-8.0 sec,Pressure,Block,Jamaica Women's,France Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3893808_p44_700e3187,3893808,Women's World Cup,5.398,5.0-6.0 sec,Interception,Pass,Netherlands Women's,Netherlands Women's,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3893808_p137_1672e871,3893808,Women's World Cup,5.643,5.0-6.0 sec,Pressure,Interception,Netherlands Women's,United States Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3893795_p57_52471941,3893795,Women's World Cup,6.045,6.0-8.0 sec,Pressure,Block,China PR Women's,Denmark Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3893795_p122_8d11ca97,3893795,Women's World Cup,6.864,6.0-8.0 sec,Pressure,Ball Recovery,Denmark Women's,Denmark Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893795_p159_b086152c,3893795,Women's World Cup,7.08,6.0-8.0 sec,Pass,Pass,China PR Women's,China PR Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3893795_p189_bfd977bf,3893795,Women's World Cup,5.474,5.0-6.0 sec,Block,Block,Denmark Women's,Denmark Women's,D,Ambiguous timestamp/simultaneous event sequence,9,ambiguous,False
3893818_p79_bfa75280,3893818,Women's World Cup,6.992,6.0-8.0 sec,Duel,Ball Receipt*,Germany Women's,Germany Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3893818_p96_bdb4b28d,3893818,Women's World Cup,5.074,5.0-6.0 sec,Pressure,Pressure,Germany Women's,Germany Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893818_p143_cbc916f9,3893818,Women's World Cup,5.763,5.0-6.0 sec,Interception,Pass,Germany Women's,Germany Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893818_p148_5f14c9e2,3893818,Women's World Cup,5.265,5.0-6.0 sec,Pressure,Block,Germany Women's,Colombia Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3901734_p34_b34b51c5,3901734,Women's World Cup,7.289,6.0-8.0 sec,Pass,Ball Receipt*,Norway Women's,Norway Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3901734_p55_5f48dd10,3901734,Women's World Cup,7.524,6.0-8.0 sec,Pass,Ball Receipt*,Norway Women's,Norway Women's,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3901734_p120_3be28f40,3901734,Women's World Cup,7.505,6.0-8.0 sec,Interception,Pass,Japan Women's,Japan Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3901734_p121_34bc0d73,3901734,Women's World Cup,7.172,6.0-8.0 sec,Interception,Pass,Norway Women's,Norway Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3901734_p129_4fbfca93,3901734,Women's World Cup,7.552,6.0-8.0 sec,Foul Committed,Goal Keeper,Norway Women's,Japan Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3901734_p147_9651b1bb,3901734,Women's World Cup,5.365,5.0-6.0 sec,Duel,Block,Japan Women's,Norway Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,ambiguous,False
3901734_p150_a2789281,3901734,Women's World Cup,5.822,5.0-6.0 sec,Interception,Pass,Japan Women's,Japan Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893829_p107_97d57479,3893829,Women's World Cup,7.451,6.0-8.0 sec,Pass,Pass,Panama Women's,Panama Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893829_p144_0bf6ff90,3893829,Women's World Cup,5.186,5.0-6.0 sec,Pressure,Duel,Panama Women's,France Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,9,ambiguous,False
3893829_p158_b0645059,3893829,Women's World Cup,5.979,5.0-6.0 sec,Pass,Pass,Panama Women's,Panama Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893834_p48_0b0e99d6,3893834,Women's World Cup,7.437,6.0-8.0 sec,Pass,Ball Receipt*,Morocco Women's,Morocco Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893834_p129_a0477fe6,3893834,Women's World Cup,7.203,6.0-8.0 sec,Interception,Interception,Morocco Women's,Morocco Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893834_p148_5ea6dec2,3893834,Women's World Cup,6.967,6.0-8.0 sec,Duel,Pass,Colombia Women's,Colombia Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3893834_p175_ed1f0115,3893834,Women's World Cup,7.082,6.0-8.0 sec,Interception,Clearance,Colombia Women's,Colombia Women's,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3893834_p186_ae5547c1,3893834,Women's World Cup,7.2,6.0-8.0 sec,Pressure,Goal Keeper,Morocco Women's,Colombia Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,invalid,False
3893834_p197_3e08afa2,3893834,Women's World Cup,5.079,5.0-6.0 sec,Interception,Duel,Colombia Women's,Colombia Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,ambiguous,False
3893802_p9_5d9beb0d,3893802,Women's World Cup,6.322,6.0-8.0 sec,Interception,Ball Receipt*,Korea Republic Women's,Korea Republic Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3893802_p113_20d2eaeb,3893802,Women's World Cup,5.54,5.0-6.0 sec,Pressure,Pass,Korea Republic Women's,Korea Republic Women's,B,StatsBomb possession indexing retained pressing team despite brief contestation,2,ambiguous,False
3893802_p179_86a219d8,3893802,Women's World Cup,6.308,6.0-8.0 sec,Pressure,Goal Keeper,Colombia Women's,Colombia Women's,B,StatsBomb possession indexing retained pressing team despite brief contestation,3,invalid,False
3835333_p16_67309522,3835333,UEFA Women's Euro,5.766,5.0-6.0 sec,Pass,Pass,Belgium Women's,Belgium Women's,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3835333_p49_520fdb2d,3835333,UEFA Women's Euro,5.975,5.0-6.0 sec,Pressure,Block,France Women's,Belgium Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3835333_p121_4c7d9e3c,3835333,UEFA Women's Euro,5.806,5.0-6.0 sec,Interception,Ball Receipt*,France Women's,France Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3835333_p122_af7d9d54,3835333,UEFA Women's Euro,7.222,6.0-8.0 sec,Pass,Pass,Belgium Women's,Belgium Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3835333_p124_2a6ed931,3835333,UEFA Women's Euro,7.294,6.0-8.0 sec,Duel,Duel,France Women's,France Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3835333_p128_ccafdaa0,3835333,UEFA Women's Euro,5.24,5.0-6.0 sec,Block,Block,France Women's,Belgium Women's,D,Ambiguous timestamp/simultaneous event sequence,9,ambiguous,False
3835333_p133_c05608a1,3835333,UEFA Women's Euro,7.371,6.0-8.0 sec,Pass,Pass,France Women's,France Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3835333_p150_0765dd96,3835333,UEFA Women's Euro,5.199,5.0-6.0 sec,Pressure,Clearance,France Women's,Belgium Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3835333_p175_7ec58216,3835333,UEFA Women's Euro,5.705,5.0-6.0 sec,Pressure,Block,Belgium Women's,France Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3835333_p179_47b88f72,3835333,UEFA Women's Euro,6.778,6.0-8.0 sec,Duel,Ball Receipt*,Belgium Women's,Belgium Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3893800_p115_f6130fb6,3893800,Women's World Cup,5.701,5.0-6.0 sec,Interception,Ball Recovery,Argentina Women's,Argentina Women's,D,Ambiguous timestamp/simultaneous event sequence,8,ambiguous,False
3893815_p18_096da6e1,3893815,Women's World Cup,5.665,5.0-6.0 sec,Pressure,Interception,Brazil Women's,France Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3893815_p156_37ef0861,3893815,Women's World Cup,7.467,6.0-8.0 sec,Interception,Ball Receipt*,Brazil Women's,Brazil Women's,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3893799_p20_4ec059bd,3893799,Women's World Cup,5.005,5.0-6.0 sec,Pressure,Block,Germany Women's,Germany Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3893799_p35_089711a5,3893799,Women's World Cup,6.791,6.0-8.0 sec,Interception,Pass,Morocco Women's,Morocco Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893799_p38_bea6c5a3,3893799,Women's World Cup,5.534,5.0-6.0 sec,Interception,Interception,Germany Women's,Morocco Women's,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3893799_p129_c8503233,3893799,Women's World Cup,6.082,6.0-8.0 sec,Pressure,Ball Recovery,Germany Women's,Germany Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893824_p29_9d4e5992,3893824,Women's World Cup,7.979,6.0-8.0 sec,Interception,Ball Receipt*,Nigeria Women's,Nigeria Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893824_p82_e23aefee,3893824,Women's World Cup,7.414,6.0-8.0 sec,Duel,Pass,Republic of Ireland Women's,Republic of Ireland Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3893824_p122_a33c0901,3893824,Women's World Cup,5.044,5.0-6.0 sec,Pressure,Interception,Nigeria Women's,Nigeria Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3893824_p124_5280c61b,3893824,Women's World Cup,6.509,6.0-8.0 sec,Interception,Pass,Nigeria Women's,Nigeria Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893819_p19_afe92961,3893819,Women's World Cup,6.528,6.0-8.0 sec,Pressure,Duel,Korea Republic Women's,Korea Republic Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,invalid,False
3893819_p58_5e3e916e,3893819,Women's World Cup,7.189,6.0-8.0 sec,Interception,Pass,Morocco Women's,Morocco Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,11,invalid,False
3893819_p90_9a79a82b,3893819,Women's World Cup,5.45,5.0-6.0 sec,Pressure,Clearance,Korea Republic Women's,Morocco Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893819_p106_38a9ae79,3893819,Women's World Cup,6.239,6.0-8.0 sec,Pressure,Ball Recovery,Korea Republic Women's,Korea Republic Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893819_p174_5b4a8d87,3893819,Women's World Cup,6.415,6.0-8.0 sec,Pressure,Clearance,Morocco Women's,Korea Republic Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3902968_p26_aa787b5a,3902968,Women's World Cup,7.007,6.0-8.0 sec,Pressure,Block,France Women's,Australia Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3902968_p237_74cfebb2,3902968,Women's World Cup,5.892,5.0-6.0 sec,Pressure,Ball Recovery,Australia Women's,Australia Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3901736_p62_80fade92,3901736,Women's World Cup,7.205,6.0-8.0 sec,Pass,Pass,Australia Women's,Australia Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3901736_p78_85a77f49,3901736,Women's World Cup,5.358,5.0-6.0 sec,Pass,Pass,Australia Women's,Australia Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3901736_p109_c7adb8cf,3901736,Women's World Cup,7.361,6.0-8.0 sec,Duel,Pass,Australia Women's,Australia Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3901736_p116_994622bd,3901736,Women's World Cup,7.873,6.0-8.0 sec,Pass,Pass,Australia Women's,Australia Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,12,invalid,False
3901736_p164_6cccbbb0,3901736,Women's World Cup,7.359,6.0-8.0 sec,Duel,Pass,Denmark Women's,Denmark Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3893831_p60_34f6a5c4,3893831,Women's World Cup,7.56,6.0-8.0 sec,Pressure,Ball Receipt*,South Africa Women's,South Africa Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893830_p60_b125f8a5,3893830,Women's World Cup,7.552,6.0-8.0 sec,Duel,Pass,Sweden Women's,Sweden Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3893830_p67_e067607d,3893830,Women's World Cup,5.363,5.0-6.0 sec,Pressure,Clearance,Argentina Women's,Argentina Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893830_p160_97901c64,3893830,Women's World Cup,5.306,5.0-6.0 sec,Pressure,Interception,Sweden Women's,Argentina Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893830_p162_273661fc,3893830,Women's World Cup,5.959,5.0-6.0 sec,Pressure,50/50,Argentina Women's,Sweden Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,ambiguous,False
3893830_p178_fe18ff59,3893830,Women's World Cup,5.831,5.0-6.0 sec,Interception,Pass,Sweden Women's,Sweden Women's,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3893830_p196_ef28a985,3893830,Women's World Cup,5.737,5.0-6.0 sec,Interception,Pass,Argentina Women's,Argentina Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893833_p85_5bbb4da6,3893833,Women's World Cup,6.498,6.0-8.0 sec,Pressure,Clearance,Korea Republic Women's,Germany Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,invalid,False
3893833_p92_241989ac,3893833,Women's World Cup,5.076,5.0-6.0 sec,Pressure,Pass,Korea Republic Women's,Korea Republic Women's,B,StatsBomb possession indexing retained pressing team despite brief contestation,2,ambiguous,False
3893833_p143_9e0daaa3,3893833,Women's World Cup,5.059,5.0-6.0 sec,Pressure,Pass,Korea Republic Women's,Korea Republic Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893833_p158_20849f7c,3893833,Women's World Cup,6.102,6.0-8.0 sec,Interception,Pass,Germany Women's,Germany Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893793_p34_dac1a324,3893793,Women's World Cup,7.87,6.0-8.0 sec,Interception,Ball Receipt*,Zambia W,Zambia W,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893793_p74_14d19334,3893793,Women's World Cup,5.093,5.0-6.0 sec,Pressure,Interception,Zambia W,Japan Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3893793_p100_e69c32df,3893793,Women's World Cup,5.607,5.0-6.0 sec,Pressure,Interception,Zambia W,Japan Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893793_p102_56d772bf,3893793,Women's World Cup,5.754,5.0-6.0 sec,Pressure,Ball Recovery,Zambia W,Zambia W,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3893793_p127_f07ce120,3893793,Women's World Cup,6.121,6.0-8.0 sec,Pressure,Ball Recovery,Zambia W,Zambia W,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893793_p186_c142f844,3893793,Women's World Cup,6.044,6.0-8.0 sec,Interception,Pass,Zambia W,Zambia W,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893827_p81_01c7d4b5,3893827,Women's World Cup,7.92,6.0-8.0 sec,Pressure,Goal Keeper,Netherlands Women's,Netherlands Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893827_p158_81f02f63,3893827,Women's World Cup,5.497,5.0-6.0 sec,Pass,Pass,Vietnam Women's,Vietnam Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893827_p163_f5b9becd,3893827,Women's World Cup,7.747,6.0-8.0 sec,Pass,Ball Receipt*,Vietnam Women's,Vietnam Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3901833_p85_22da1c4e,3901833,Women's World Cup,7.156,6.0-8.0 sec,Interception,Ball Receipt*,France Women's,France Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3901833_p140_8bd8a7c7,3901833,Women's World Cup,7.496,6.0-8.0 sec,Interception,Ball Receipt*,Morocco Women's,Morocco Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893816_p5_570f763f,3893816,Women's World Cup,6.09,6.0-8.0 sec,Pressure,Clearance,Jamaica Women's,Jamaica Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893816_p103_e169e341,3893816,Women's World Cup,6.436,6.0-8.0 sec,Pressure,Pass,Panama Women's,Panama Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893816_p192_4965dcba,3893816,Women's World Cup,6.151,6.0-8.0 sec,Duel,Pass,Jamaica Women's,Jamaica Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,4,invalid,False
3893826_p25_a20c5d74,3893826,Women's World Cup,6.899,6.0-8.0 sec,Pass,Ball Receipt*,Portugal Women's,Portugal Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893826_p43_19282b94,3893826,Women's World Cup,7.686,6.0-8.0 sec,Pressure,Clearance,Portugal Women's,Portugal Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3893826_p48_1ae97f9b,3893826,Women's World Cup,5.08,5.0-6.0 sec,Interception,Pressure,Portugal Women's,United States Women's,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3893826_p89_b5bdfa91,3893826,Women's World Cup,7.932,6.0-8.0 sec,Duel,Clearance,Portugal Women's,United States Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3893826_p125_a3804adf,3893826,Women's World Cup,6.829,6.0-8.0 sec,Pass,Pass,Portugal Women's,Portugal Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893826_p130_9d827c85,3893826,Women's World Cup,7.916,6.0-8.0 sec,Pass,Block,United States Women's,United States Women's,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3893826_p165_ad0e0972,3893826,Women's World Cup,5.104,5.0-6.0 sec,Pressure,Pass,Portugal Women's,Portugal Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3906390_p97_a430da59,3906390,Women's World Cup,7.628,6.0-8.0 sec,Pass,Pass,Spain Women's,Spain Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3906390_p131_eb54c938,3906390,Women's World Cup,6.997,6.0-8.0 sec,Pass,Pass,England Women's,England Women's,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3893790_p15_5bf5d668,3893790,Women's World Cup,7.24,6.0-8.0 sec,Pass,Pass,Nigeria Women's,Nigeria Women's,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3893790_p94_d13eed76,3893790,Women's World Cup,7.436,6.0-8.0 sec,Duel,Ball Receipt*,Nigeria Women's,Nigeria Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,9,invalid,False
3893790_p106_295c5569,3893790,Women's World Cup,5.133,5.0-6.0 sec,Duel,Pass,Canada Women's,Canada Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3893790_p172_aea04013,3893790,Women's World Cup,7.686,6.0-8.0 sec,Duel,Ball Recovery,Nigeria Women's,Nigeria Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3893796_p34_52891a62,3893796,Women's World Cup,5.576,5.0-6.0 sec,Pass,Ball Receipt*,South Africa Women's,South Africa Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893796_p42_379d2a9c,3893796,Women's World Cup,7.186,6.0-8.0 sec,Interception,Ball Receipt*,South Africa Women's,South Africa Women's,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3893796_p73_803ae6cb,3893796,Women's World Cup,6.204,6.0-8.0 sec,Pressure,Ball Recovery,South Africa Women's,South Africa Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893796_p78_2752d4c1,3893796,Women's World Cup,6.611,6.0-8.0 sec,Pressure,Ball Recovery,South Africa Women's,South Africa Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893796_p99_fdea4038,3893796,Women's World Cup,7.096,6.0-8.0 sec,Pass,Ball Recovery,South Africa Women's,South Africa Women's,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3893796_p100_a592b43f,3893796,Women's World Cup,7.293,6.0-8.0 sec,Pressure,Interception,South Africa Women's,Sweden Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3893796_p160_2fedfe25,3893796,Women's World Cup,7.65,6.0-8.0 sec,Pressure,Block,Sweden Women's,South Africa Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893796_p165_b5799174,3893796,Women's World Cup,7.537,6.0-8.0 sec,Pass,Ball Receipt*,South Africa Women's,South Africa Women's,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3893813_p18_5f24ceb9,3893813,Women's World Cup,5.267,5.0-6.0 sec,Pressure,Clearance,China PR Women's,Haiti Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3893813_p56_27f64667,3893813,Women's World Cup,5.512,5.0-6.0 sec,Pressure,Clearance,China PR Women's,Haiti Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3893813_p91_76a56b20,3893813,Women's World Cup,6.98,6.0-8.0 sec,Duel,Ball Recovery,China PR Women's,China PR Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3893813_p151_246711a8,3893813,Women's World Cup,5.292,5.0-6.0 sec,Interception,Duel,China PR Women's,China PR Women's,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3893787_p56_dd1615be,3893787,Women's World Cup,5.219,5.0-6.0 sec,Pressure,Interception,New Zealand Women's,New Zealand Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3893787_p167_76af7892,3893787,Women's World Cup,5.125,5.0-6.0 sec,Pass,Pass,Norway Women's,Norway Women's,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3893804_p127_9d86f8d5,3893804,Women's World Cup,5.725,5.0-6.0 sec,Pressure,Pass,Norway Women's,Norway Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3893791_p116_58d3d77c,3893791,Women's World Cup,5.068,5.0-6.0 sec,Pressure,Block,Spain Women's,Costa Rica Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3893791_p136_3cde8094,3893791,Women's World Cup,7.412,6.0-8.0 sec,Pressure,Ball Recovery,Spain Women's,Costa Rica Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,9,invalid,False
3893791_p155_4f1f5e93,3893791,Women's World Cup,5.028,5.0-6.0 sec,Pressure,Clearance,Costa Rica Women's,Spain Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893823_p20_ca7943ff,3893823,Women's World Cup,6.068,6.0-8.0 sec,Pressure,Ball Recovery,Zambia W,Zambia W,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893823_p50_d4540460,3893823,Women's World Cup,5.772,5.0-6.0 sec,Pressure,Ball Recovery,Costa Rica Women's,Costa Rica Women's,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893823_p54_0d388185,3893823,Women's World Cup,5.247,5.0-6.0 sec,Pressure,Block,Costa Rica Women's,Zambia W,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3893823_p175_0455c54d,3893823,Women's World Cup,6.174,6.0-8.0 sec,Block,Clearance,Costa Rica Women's,Zambia W,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3893823_p182_0cc7d2e2,3893823,Women's World Cup,7.702,6.0-8.0 sec,Pressure,Block,Costa Rica Women's,Zambia W,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3893821_p5_765ebf41,3893821,Women's World Cup,5.074,5.0-6.0 sec,Pressure,Clearance,Canada Women's,Australia Women's,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,ambiguous,False
